epoch,train_loss,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1_score
62,2.4193433705803997,2.581,0.626,0.633,0.626,0.622
63,2.4169525394576903,2.584,0.625,0.632,0.625,0.62
64,2.408958384786226,2.585,0.627,0.634,0.627,0.623
65,2.405436622382309,2.582,0.628,0.634,0.628,0.624
66,2.4015477642097056,2.578,0.629,0.636,0.629,0.625
67,2.3969627430134306,2.583,0.627,0.636,0.627,0.624
68,2.391535975979435,2.58,0.628,0.634,0.628,0.624
69,2.387431371663546,2.575,0.628,0.634,0.628,0.624
70,2.3833168136868514,2.568,0.629,0.636,0.629,0.625
71,2.3848927054121694,2.564,0.631,0.637,0.631,0.627
72,2.375294650071281,2.564,0.631,0.638,0.631,0.627
73,2.3740469826812673,2.563,0.633,0.638,0.633,0.628
74,2.3686600842609344,2.56,0.633,0.638,0.633,0.629
75,2.3666292566442215,2.559,0.633,0.639,0.633,0.629
76,2.3595785339642097,2.558,0.631,0.638,0.631,0.628
77,2.3574997016897736,2.56,0.632,0.638,0.632,0.628
78,2.3548436139800164,2.551,0.633,0.638,0.633,0.629
79,2.3514441049834565,2.557,0.632,0.639,0.632,0.629
80,2.3483863180777296,2.551,0.634,0.639,0.634,0.63
81,2.3474885744366256,2.55,0.634,0.641,0.634,0.63
82,2.3408974835319816,2.549,0.637,0.641,0.637,0.632
83,2.342863451152273,2.546,0.636,0.641,0.636,0.632
84,2.333616525159199,2.549,0.635,0.641,0.635,0.632
85,2.3315879380795423,2.545,0.637,0.642,0.637,0.633
86,2.3336133770397622,2.543,0.636,0.641,0.636,0.632
87,2.3329373612167514,2.543,0.637,0.642,0.637,0.633
88,2.3265780738676427,2.545,0.636,0.642,0.636,0.632
89,2.3249337141254154,2.544,0.636,0.642,0.636,0.632
90,2.322900929718429,2.542,0.637,0.642,0.637,0.633
91,2.3222384288684297,2.542,0.636,0.641,0.636,0.632
92,2.3173863663758616,2.538,0.638,0.642,0.638,0.634
93,2.3129207359293384,2.537,0.64,0.644,0.64,0.636
94,2.3113647895514786,2.54,0.638,0.643,0.638,0.634
95,2.3121427263961127,2.542,0.639,0.644,0.639,0.635
96,2.306362624984116,2.536,0.638,0.642,0.638,0.634
97,2.306472513345275,2.537,0.639,0.645,0.639,0.635
98,2.3031322407939534,2.533,0.64,0.644,0.64,0.636
99,2.303601363917288,2.536,0.639,0.644,0.639,0.635
100,2.3036385827269785,2.533,0.641,0.646,0.641,0.637
101,2.297449140585151,2.533,0.64,0.645,0.64,0.637
102,2.3001133093904134,2.533,0.64,0.644,0.64,0.636
103,2.2971969437998467,2.53,0.64,0.644,0.64,0.636
104,2.2934204279016455,2.532,0.64,0.645,0.64,0.637
105,2.292065944673775,2.532,0.64,0.645,0.64,0.636
106,2.2891357038963562,2.53,0.641,0.645,0.641,0.638
107,2.2906072284983185,2.529,0.641,0.645,0.641,0.637
108,2.2888657022248737,2.533,0.64,0.645,0.64,0.636
109,2.2850769566219418,2.529,0.641,0.645,0.641,0.637
110,2.2836880910472948,2.529,0.64,0.646,0.64,0.637
111,2.2886181089252893,2.532,0.64,0.644,0.64,0.636
112,2.282061556570849,2.529,0.64,0.644,0.64,0.636
113,2.281905979176003,2.529,0.64,0.645,0.64,0.637
114,2.2790838662353647,2.528,0.64,0.645,0.64,0.637
115,2.278121706018344,2.53,0.64,0.645,0.64,0.636
